No, Time, GPS Latitude, GPS Longitude, GPS Accuracy, Speed
47,213281.32619789,-33.91790904,151.23099904,3.0,1.0316007
48,213282.328358406,-33.9179034,151.23098864,3.0,1.100409
49,213283.327507516,-33.91789743,151.23097733,3.0,1.19105
50,213284.32956121,-33.91789106,151.23096493,3.0,1.273185
51,213285.331144695,-33.91788609,151.2309517,3.0,1.2325989
52,213286.328977086,-33.9178835,151.23093938,3.0,1.0976793
53,213287.33055828,-33.91788123,151.23092725,3.0,1.1521285
54,213288.339784943,-33.91787769,151.23091524,3.0,1.1303982
55,213289.330667281,-33.91787309,151.23090406,3.0,1.0737784
56,213290.330666183,-33.91786924,151.23089337,4.0,0.92541885
57,213291.329911438,-33.91786594,151.23088213,4.0,1.0679419
58,213292.327442163,-33.91786389,151.23086967,4.0,1.1115755
59,213293.32960945,-33.91786138,151.23085792,4.0,1.0358571
60,213294.327857154,-33.91785978,151.23084605,4.0,1.0716809
61,213295.329315326,-33.91785935,151.23083415,4.0,1.03
62,213296.327597561,-33.9178595,151.2308221,3.0,1.149826
63,213297.327142817,-33.91785798,151.23081028,3.0,1.1527792
64,213298.329946146,-33.91785479,151.2307999,4.0,1.11463
65,213299.339442028,-33.91785197,151.23078985,3.0,1.040048
66,213300.334108429,-33.91784999,151.23077876,3.0,1.070187
67,213301.329263008,-33.91784893,151.23076729,3.0,1.0469002
68,213302.328866909,-33.91784829,151.23075556,3.0,1.0577334
69,213303.328404092,-33.91784843,151.2307432,3.0,1.1684177
70,213304.33125914,-33.91784883,151.23073098,4.0,1.0707941
71,213305.325627624,-33.91785029,151.23071923,3.0,0.98270035
72,213306.326560432,-33.91785087,151.23070768,4.0,0.9400532
73,213307.326670845,-33.91785147,151.23069681,3.0,0.95131487
74,213308.325131413,-33.91785259,151.23068556,3.0,1.0210779
75,213309.3272537,-33.91785469,151.23067304,3.0,1.0855874
76,213310.330872758,-33.91785649,151.23066227,3.0,0.95336246
77,213311.331432754,-33.91785796,151.23065158,3.0,1.0604244
78,213312.327230301,-33.917859,151.23064019,3.0,1.0239629
79,213313.327317796,-33.91785876,151.2306303,3.0,0.91082376
80,213314.331462532,-33.91785728,151.23062028,3.0,1.0704205
81,213315.328282215,-33.91785542,151.23060921,3.0,1.0012492
82,213316.326034189,-33.91785343,151.23059816,3.0,1.0600471
83,213317.326242257,-33.9178508,151.23058658,3.0,1.0044899
84,213318.328222045,-33.91784766,151.23057512,3.0,1.0866462
85,213319.327936155,-33.91784427,151.23056355,3.0,1.0007997
86,213320.327224536,-33.91784072,151.23055234,3.0,1.08
87,213321.326563229,-33.91783796,151.23054024,3.0,0.9651943
88,213322.329372391,-33.91783576,151.23052874,3.0,0.930215
89,213323.327937803,-33.91783246,151.2305171,3.0,0.99005055
90,213324.328347747,-33.91782818,151.23050609,4.0,0.93434465
91,213325.324137325,-33.91782502,151.23049501,3.0,0.89274853
92,213326.326337477,-33.91782265,151.23048393,3.0,0.84214014
93,213327.330851067,-33.91782051,151.23047447,3.0,0.6888396
94,213328.327263405,-33.91782045,151.2304712,3.0,0.0
95,213329.324225171,-33.91782007,151.23047033,3.0,0.36891735
96,213330.326310688,-33.91781937,151.23046886,3.0,0.0
97,213331.324877714,-33.91781855,151.23046723,3.0,0.0
98,213332.32479672,-33.91781676,151.23046572,3.0,0.18788294
99,213333.322852965,-33.91781473,151.23046169,3.0,0.0
100,213334.32209994,-33.91781278,151.23045734,3.0,0.0
101,213335.322812227,-33.91781162,151.23045341,3.0,0.0
102,213336.323002587,-33.91781043,151.23045074,4.0,0.0
103,213337.323697374,-33.91780945,151.23044921,4.0,0.0
