No, Time, GPS Latitude, GPS Longitude, GPS Accuracy, Speed
302,1.17E+15,-33.91722958,151.2262611,4,0.9289241
303,1.17E+15,-33.91722781,151.2262473,4,1.2432618
304,1.17E+15,-33.91722442,151.2262331,3,1.1700428
305,1.17E+15,-33.91720871,151.2261917,4,1.15
306,1.17E+15,-33.91720306,151.2261825,4,0.9972462
307,1.17E+15,-33.91719848,151.2261726,3,1.1634861
308,1.17E+15,-33.91719291,151.226161,3,1.26
309,1.17E+15,-33.91719041,151.2261522,3,0.7200694
310,1.17E+15,-33.91718983,151.2261428,3,1
311,1.17E+15,-33.91719019,151.2261316,3,1.0022475
312,1.17E+15,-33.91719248,151.2261228,3,0.7516648
313,1.17E+15,-33.91719582,151.2261159,4,0.79404026
314,1.17E+15,-33.9171994,151.2261092,4,0.81437093
315,1.17E+15,-33.91720218,151.2261052,4,0.2906888
