No, Time, GPS Latitude, GPS Longitude, GPS Accuracy, Speed
38,1.175E+15,-33.88393043,150.9444694,3,1.1733711
39,1.175E+15,-33.88392344,150.944459,3,1.3693794
40,1.175E+15,-33.88391725,150.9444482,3,1.0787028
41,1.175E+15,-33.88391073,150.9444375,3,1.2788277
42,1.175E+15,-33.88390493,150.9444273,3,1.05385
43,1.175E+15,-33.88389841,150.9444163,3,1.3500371
44,1.175E+15,-33.88389028,150.9444044,3,1.3601471
45,1.175E+15,-33.88388211,150.9443933,3,1.20204
46,1.17501E+15,-33.88387425,150.9443815,3,1.34
47,1.17501E+15,-33.88386623,150.9443678,3,1.450138
48,1.17501E+15,-33.88385834,150.944353,3,1.4499999
49,1.17501E+15,-33.883851,150.944339,3,1.3230647
50,1.17501E+15,-33.88384472,150.9443246,3,1.4305593
51,1.17501E+15,-33.88384069,150.9443113,3,1.020196
52,1.17501E+15,-33.8838361,150.9442985,3,1.3903236
53,1.17501E+15,-33.88383018,150.9442858,3,1.2100414
54,1.17501E+15,-33.88382419,150.9442744,3,1.2806249
55,1.17501E+15,-33.88381825,150.9442635,3,1.1812705
56,1.17502E+15,-33.88381299,150.9442528,3,1.0932978
57,1.17502E+15,-33.88380796,150.9442417,3,1.2214745
58,1.17502E+15,-33.88380266,150.9442297,3,1.2688972
59,1.17502E+15,-33.88379739,150.9442173,3,1.1941943
60,1.17502E+15,-33.8837922,150.944204,3,1.2509996
61,1.17502E+15,-33.88378773,150.9441899,3,1.1903782
62,1.17502E+15,-33.8837824,150.9441759,3,1.4204224
63,1.17502E+15,-33.88377583,150.9441617,3,1.3462912
64,1.17502E+15,-33.88376825,150.9441492,3,1.3355522
65,1.17502E+15,-33.88376153,150.9441372,3,1.1800424
66,1.17503E+15,-33.88375605,150.9441269,3,1.1107205
67,1.17503E+15,-33.88374983,150.9441161,3,1.220164
68,1.17503E+15,-33.8837446,150.9441063,3,0.98270035
69,1.17503E+15,-33.8837387,150.9440955,3,1.27
70,1.17503E+15,-33.88373275,150.9440837,3,1.2001667
71,1.17503E+15,-33.883727,150.9440721,3,1.21
72,1.17503E+15,-33.88372076,150.9440604,3,1.29
73,1.17503E+15,-33.88371385,150.9440495,3,1.2258874
74,1.17503E+15,-33.88370694,150.9440395,3,1.2126418
75,1.17503E+15,-33.88370011,150.9440302,3,1.1462984
76,1.17504E+15,-33.8836961,150.9440228,3,1.0564563
77,1.17504E+15,-33.88369267,150.9440138,3,1.1442465
78,1.17504E+15,-33.88368827,150.9440016,3,1.2133425
79,1.17504E+15,-33.88368179,150.9439898,3,1.2314626
80,1.17504E+15,-33.88367468,150.943982,3,0.94556856
81,1.17504E+15,-33.88366962,150.9439785,3,0.38052595
82,1.17504E+15,-33.88366428,150.9439746,3,0.8764131
83,1.17504E+15,-33.88365657,150.9439661,3,1.0711677
84,1.17504E+15,-33.88364978,150.943956,3,1.0080675
85,1.17504E+15,-33.88364408,150.9439447,3,1.20204
86,1.17505E+15,-33.88363821,150.9439335,3,1.1164676
87,1.17505E+15,-33.88363077,150.9439221,3,1.3113732
88,1.17505E+15,-33.88362297,150.9439095,3,1.2725172
89,1.17505E+15,-33.88361559,150.9438969,3,1.3453624
90,1.17505E+15,-33.88361157,150.9438873,3,0.8041144
91,1.17505E+15,-33.88360995,150.9438798,3,0.8514693
92,1.17505E+15,-33.88360777,150.94387,3,1.0660675
93,1.17505E+15,-33.88360361,150.9438582,3,1.1278741
94,1.17505E+15,-33.88359998,150.9438484,3,1.118034
95,1.17505E+15,-33.8835971,150.943839,3,1.0742439
96,1.17506E+15,-33.88359273,150.9438269,3,1.1840608
97,1.17506E+15,-33.88358566,150.9438126,3,1.3000385
98,1.17506E+15,-33.88357828,150.9437995,3,1.1104053
99,1.17506E+15,-33.88357211,150.9437895,3,0.7629548
100,1.17506E+15,-33.88356588,150.9437783,3,1.220164
101,1.17506E+15,-33.88355766,150.943763,3,1.4808444
102,1.17506E+15,-33.88354857,150.9437459,3,1.5300326
103,1.17506E+15,-33.88354041,150.9437306,3,1.2606348
104,1.17506E+15,-33.88353459,150.9437187,3,1.14
105,1.17506E+15,-33.88352931,150.9437064,3,1.1211156
106,1.17507E+15,-33.8835241,150.9436945,3,1.1128792
107,1.17507E+15,-33.88351866,150.9436817,3,1.2601587
108,1.17507E+15,-33.88351378,150.9436682,3,1.2000417
109,1.17507E+15,-33.88350814,150.9436545,3,1.2014991
110,1.17507E+15,-33.88350102,150.9436402,3,1.4139661
111,1.17507E+15,-33.88349204,150.9436264,3,1.2739309
112,1.17507E+15,-33.88348354,150.9436124,3,1.34
113,1.17507E+15,-33.88347638,150.9435974,3,1.2801563
114,1.17507E+15,-33.88346969,150.9435819,3,1.3709121
115,1.17507E+15,-33.88346288,150.9435661,3,1.31
116,1.17508E+15,-33.88345631,150.9435527,3,1.0412012
117,1.17508E+15,-33.88344786,150.9435383,3,1.43
118,1.17508E+15,-33.88343958,150.9435238,3,1.25036
119,1.17508E+15,-33.8834321,150.9435109,3,1.2801563
120,1.17508E+15,-33.88342468,150.9434979,3,1.3006152
121,1.17508E+15,-33.88341834,150.9434851,3,1.2014991
122,1.17508E+15,-33.8834115,150.9434714,3,1.3701459
123,1.17508E+15,-33.88340312,150.9434569,3,1.3800362
124,1.17508E+15,-33.88339404,150.9434446,3,1.3912944
125,1.17508E+15,-33.88338399,150.9434332,3,1.382317
126,1.17509E+15,-33.8833732,150.9434216,3,1.2946814
127,1.17509E+15,-33.88336385,150.9434095,3,1.2809762
128,1.17509E+15,-33.88335509,150.9433967,3,1.3405969
129,1.17509E+15,-33.88334573,150.9433834,3,1.390036
130,1.17509E+15,-33.88333666,150.9433707,3,1.3518137
131,1.17509E+15,-33.88332722,150.9433578,3,1.39
132,1.17509E+15,-33.88331959,150.9433487,3,0.74464756
133,1.17509E+15,-33.88331199,150.9433408,3,1.534829
134,1.17509E+15,-33.88330339,150.9433302,3,1.24952
135,1.17509E+15,-33.88329608,150.943319,3,1.1344161
136,1.1751E+15,-33.88328985,150.9433085,3,1.04
137,1.1751E+15,-33.88328453,150.9432973,3,1.22
138,1.1751E+15,-33.88327789,150.9432858,3,1.1652038
139,1.1751E+15,-33.88327131,150.9432744,3,1.2159771
140,1.1751E+15,-33.88326543,150.9432648,3,0.8908984
141,1.1751E+15,-33.88326061,150.943257,3,0.89
142,1.1751E+15,-33.88325651,150.9432515,3,0.64195013
143,1.1751E+15,-33.88325277,150.9432492,3,0.5141984
144,1.1751E+15,-33.88324748,150.9432439,3,0.7553807
145,1.1751E+15,-33.88324213,150.9432353,3,0.7940403
146,1.17511E+15,-33.88323742,150.9432268,3,0.63150615
147,1.17511E+15,-33.88323514,150.9432208,3,0.49979997
148,1.17511E+15,-33.88323455,150.9432172,3,0.24186774
149,1.17511E+15,-33.8832343,150.9432149,3,0
150,1.17511E+15,-33.88323491,150.9432136,3,0
151,1.17511E+15,-33.88323479,150.9432132,3,0
