No, Time, GPS Latitude, GPS Longitude, GPS Accuracy, Speed
91,1.27286E+15,-33.8839721,150.944439,3,1.040048
92,1.27286E+15,-33.8839684,150.9444287,3,0.94047856
93,1.27286E+15,-33.88396416,150.9444167,3,1.2306502
94,1.27286E+15,-33.88396017,150.9444033,3,1.2819126
95,1.27286E+15,-33.88395497,150.9443895,3,1.3101525
96,1.27286E+15,-33.88395006,150.9443777,3,0.9924717
97,1.27286E+15,-33.88394469,150.9443668,3,1.19105
98,1.27286E+15,-33.88393928,150.9443551,3,1.1462984
99,1.27286E+15,-33.88393217,150.9443438,3,1.2814054
100,1.27286E+15,-33.88392468,150.9443326,3,1.1723907
101,1.27287E+15,-33.88391733,150.9443211,3,1.3185598
102,1.27287E+15,-33.88390964,150.9443097,3,1.2218839
103,1.27287E+15,-33.88390181,150.9442979,3,1.2918978
104,1.27287E+15,-33.88389378,150.9442857,3,1.3301504
105,1.27287E+15,-33.88388761,150.944282,3,0
106,1.27287E+15,-33.88388342,150.9442805,3,0.18
107,1.27287E+15,-33.88387914,150.9442786,3,0
108,1.27287E+15,-33.88387423,150.9442703,3,1.020196
109,1.27287E+15,-33.88386848,150.9442592,3,0.8994442
110,1.27287E+15,-33.88386249,150.944248,3,1.1111256
111,1.27288E+15,-33.88385558,150.9442354,3,1.1806778
112,1.27288E+15,-33.88384928,150.944224,3,0.95
113,1.27288E+15,-33.88384185,150.9442125,3,1.2214745
114,1.27288E+15,-33.88383436,150.9442008,3,1.0977249
115,1.27288E+15,-33.88382655,150.9441885,3,1.3701459
116,1.27288E+15,-33.88381921,150.9441768,3,1.0309703
117,1.27288E+15,-33.88381261,150.9441666,3,1.076708
118,1.27288E+15,-33.88380401,150.9441551,3,1.3018832
119,1.27288E+15,-33.88379522,150.9441429,3,1.320606
120,1.27288E+15,-33.88378732,150.9441312,3,1.2033703
121,1.27289E+15,-33.88378103,150.9441211,3,1.053423
122,1.27289E+15,-33.88377489,150.9441108,3,1.1801695
123,1.27289E+15,-33.88376805,150.9440992,3,1.224949
124,1.27289E+15,-33.88376065,150.9440881,3,1.2448695
125,1.27289E+15,-33.88375339,150.9440774,3,1.23
126,1.27289E+15,-33.8837458,150.9440665,3,1.2368509
127,1.27289E+15,-33.88373877,150.9440553,3,1.2800391
128,1.27289E+15,-33.88372933,150.9440447,3,1.4499999
129,1.27289E+15,-33.88372148,150.9440343,3,1.1600431
130,1.27289E+15,-33.88371505,150.9440244,3,1.0522357
131,1.2729E+15,-33.88370847,150.9440137,3,1.2134249
132,1.2729E+15,-33.88370145,150.9440031,3,1.1493477
133,1.2729E+15,-33.88369296,150.9439931,3,1.3756815
134,1.2729E+15,-33.88368437,150.9439835,3,1.1853269
135,1.2729E+15,-33.88367655,150.943974,3,1.1933986
136,1.2729E+15,-33.883671,150.9439657,3,0.75325954
137,1.2729E+15,-33.88366582,150.9439558,3,1.220041
138,1.2729E+15,-33.88365908,150.9439446,3,1.1696581
139,1.2729E+15,-33.88365202,150.9439332,3,1.2943724
140,1.2729E+15,-33.88364493,150.9439208,3,1.3945968
141,1.27291E+15,-33.88363854,150.9439074,3,1.3464769
142,1.27291E+15,-33.88363227,150.9438943,3,1.1915118
143,1.27291E+15,-33.88362625,150.943883,3,0.9725225
144,1.27291E+15,-33.88362044,150.9438724,3,1.1603879
145,1.27291E+15,-33.8836143,150.9438605,3,1.1501739
146,1.27291E+15,-33.88360689,150.943849,3,1.240645
147,1.27291E+15,-33.88359919,150.9438381,3,1.1901681
148,1.27291E+15,-33.88359254,150.9438269,3,1.1672617
149,1.27291E+15,-33.88358689,150.9438155,3,1.1415778
150,1.27291E+15,-33.88358172,150.943804,3,1.1503912
151,1.27292E+15,-33.88357598,150.9437924,3,1.0922455
152,1.27292E+15,-33.88356948,150.9437812,3,1.1771151
153,1.27292E+15,-33.88356322,150.9437709,3,1.0316007
154,1.27292E+15,-33.88355655,150.9437613,3,1.1007271
155,1.27292E+15,-33.8835512,150.943752,3,0.9304837
156,1.27292E+15,-33.88354576,150.9437424,3,1.020784
157,1.27292E+15,-33.88353965,150.9437316,3,1.1
158,1.27292E+15,-33.88353364,150.9437216,3,1.0807406
159,1.27292E+15,-33.88352755,150.9437119,3,1.1296903
160,1.27292E+15,-33.88352106,150.9437013,3,1.1800424
161,1.27293E+15,-33.88351493,150.9436903,3,1.1428035
162,1.27293E+15,-33.88350915,150.94368,3,1.0917876
163,1.27293E+15,-33.88350381,150.94367,3,1.0778682
164,1.27293E+15,-33.88349837,150.9436606,3,1.0401922
165,1.27293E+15,-33.88349267,150.9436517,3,1.1573244
166,1.27293E+15,-33.88348669,150.9436418,3,1.18
167,1.27293E+15,-33.88348103,150.943631,3,1.1900421
168,1.27293E+15,-33.8834759,150.9436212,3,1.0248902
169,1.27293E+15,-33.88347021,150.9436122,3,1.18
170,1.27293E+15,-33.88346538,150.9436064,3,0.80430096
171,1.27294E+15,-33.88345976,150.9436,3,1.0500475
172,1.27294E+15,-33.88345386,150.9435913,3,0.99045444
173,1.27294E+15,-33.88344854,150.9435813,3,1.1221853
174,1.27294E+15,-33.88344266,150.9435696,3,1.2965338
175,1.27294E+15,-33.88343671,150.9435578,3,1.2606348
176,1.27294E+15,-33.88343035,150.9435459,3,1.3309397
177,1.27294E+15,-33.88342384,150.9435343,3,1.2506398
178,1.27294E+15,-33.88341786,150.9435234,3,1.1905041
179,1.27294E+15,-33.8834121,150.9435125,3,1.2301626
180,1.27294E+15,-33.88340627,150.9435006,3,1.2706298
181,1.27295E+15,-33.88339955,150.9434885,3,1.3103434
182,1.27295E+15,-33.88339278,150.9434772,3,1.23
183,1.27295E+15,-33.88338622,150.9434668,3,1.16
184,1.27295E+15,-33.88337957,150.943457,3,1.1700428
185,1.27295E+15,-33.88337289,150.9434474,3,1.210661
186,1.27295E+15,-33.88336678,150.9434378,3,1.1503912
187,1.27295E+15,-33.88336115,150.9434278,3,1.220041
188,1.27295E+15,-33.88335567,150.9434169,3,1.1500435
189,1.27295E+15,-33.88335001,150.9434051,3,1.3064837
190,1.27295E+15,-33.88334295,150.9433929,3,1.3109539
191,1.27296E+15,-33.88333599,150.9433809,3,1.2701575
192,1.27296E+15,-33.88332988,150.943369,3,1.1684177
193,1.27296E+15,-33.88332332,150.9433575,3,1.2226201
194,1.27296E+15,-33.88331696,150.9433478,3,1.0530907
195,1.27296E+15,-33.88331069,150.9433376,3,1.1709825
196,1.27296E+15,-33.88330387,150.9433257,3,1.25036
197,1.27296E+15,-33.88329656,150.9433123,3,1.401285
198,1.27296E+15,-33.8832888,150.9432983,3,1.3507406
199,1.27296E+15,-33.88328153,150.9432854,3,1.2149898
200,1.27296E+15,-33.88327373,150.9432738,3,1.2614278
201,1.27297E+15,-33.88326663,150.9432627,3,1.0945776
202,1.27297E+15,-33.88326016,150.9432526,3,0.9963935
203,1.27297E+15,-33.88325466,150.9432418,3,1.1307077
204,1.27297E+15,-33.88325027,150.94323,3,1.1011358
205,1.27297E+15,-33.88324656,150.9432211,3,0.75927603
